,name,cuisine,latitude,longitude,address,rating,review_count,price
1163,Peony Jade @ Keppel Club,Cantonese,1.26684,103.8074265,"10 Bukit Chermin Rd, Singapore 109918, Singapore",4,6,$$$
1164,Man Fu Yuan,Cantonese,1.298522,103.85508,"80 Middle Rd, Singapore 188966, Singapore",3.5,11,$$$
1165,Canton Paradise,Cantonese,1.32476,103.9290771,"311 New Upper Changi Rd, #B2-10, Bedok Mall, Singapore 460209, Singapore",3.5,3,$$$
1166,Golden Peony,Cantonese,1.29352,103.85875,"2 Temasek Blvd, Level 3, Singapore 038983, Singapore",2.5,4,$$$
1167,Garden View Restaurant,Cantonese,1.329570294,103.980013,"25 Changi Coast Road, Tanah Merah Country Club, Singapore 499803, Singapore",4,1,$$$
1168,Lime House,Caribbean,1.2796894,103.8417149,"2 Jiak Chuan Road, Singapore 089260, Singapore",3.5,17,$$$
1269,Hai Di Lao,Chinese,1.289833,103.845535,"3D River Valley Rd, #02-04, Singapore 179023, Singapore",4,42,$$$
1270,Wah Lok Cantonese Restaurant,Chinese,1.296078903,103.8525358,"76 Bras Basah Rd, Level 2, Singapore 189558, Singapore",4,17,$$$
1271,Chao Shan Cuisine,Chinese,1.28437,103.84986,"17 Philip St, #01-01/02, Grand Building, Singapore 048695, Singapore",4,3,$$$
1272,Shang Palace,Chinese,1.311153,103.826574,"22 Orange Grove Rd, Singapore 258350, Singapore",4.5,7,$$$
1273,Beauty in the Pot,Chinese,1.301580063,103.8396018,"176 Orchard Rd, #05-15/16, Singapore 238843, Singapore",4,6,$$$
1274,Crystal Jade Kitchen,Chinese,1.30107,103.9051666,"80 Marine Parade Road, Parkway Parade #B1-17, Singapore 449269, Singapore",4,1,$$$
1275,Jade Palace Seafood,Chinese,1.307602846,103.8286972,"583 Orchard Rd, #B1-13, Singapore 238884, Singapore",3.5,10,$$$
1276,Roland,Chinese,1.30110071,103.9065677,"89 Marine Parade Central, Singapore 440089, Singapore",4.5,15,$$$
1277,Le Chasseur,Chinese,1.320742,103.899572,"27 Eunos Road 2, Singapore 409387, Singapore",3,2,$$$
1278,Xin Yue Cantonese Restaurant,Chinese,1.293419961,103.8417103,"207 River Valley Rd, #01-51/54, Singapore 238275, Singapore",4,2,$$$
1279,Peach Garden,Chinese,1.28853,103.837394,"401 Havelock Rd, Level 3, Singapore 169631, Singapore",3.5,8,$$$
1280,Ampang Niang Tou Fu,Chinese,1.30767,103.90714,"225 East Coast Rd, Singapore 428922, Singapore",4,4,$$$
1281,Blue Lotus Chinese Eating House,Chinese,1.2498743,103.8418398,"31 Ocean Way, #01-13, Quayside Isle 098375, Singapore",4,5,$$$
1282,Eng Seng Restaurant,Chinese,1.31436,103.9058914,"247/249 Joo Chiat Place, Singapore 427935, Singapore",4,11,$$$
1283,Chopsuey Cafe,Chinese,1.30331,103.81041,"Blk 10, Dempsey Road, #01-23, Singapore 247700, Singapore",4,21,$$$
1284,Longqing Hotpot,Chinese,1.287667077,103.8472527,"18 Hongkong St, Singapore 059661, Singapore",5,5,$$$
1285,Jiang-Nan Chun,Chinese,1.3052,103.82866,"190 Orchard Blvd, Singapore 248646, Singapore",4.5,7,$$$
1286,London Fat Duck,Chinese,1.305643331,103.8328104,"6 Scotts Rd, #B1-16/17, Singapore 228209, Singapore",3,12,$$$
1287,Teck Ee Rice & Porridge,Chinese,1.3097,103.9020615,"Blk 300, Joo Chiat Road, Tin Yeang Restaurant, Singapore 427551, Singapore",4,4,$$$
1288,Uncle Leong Seafood,Chinese,1.34411,103.7411499,"262 Jurong East St 24, #01-485, Singapore 600262, Singapore",3.5,3,$$$
1289,TungLok Xihe Peking Duck,Chinese,1.30111,103.8394699,"181 Orchard Road, #07-07/09, Orchard Central, Singapore 238896, Singapore",2.5,4,$$$
1290,Pin Si,Chinese,1.42424,103.8407288,"60 Yishun Ave 4, #02-VI Safra Yishun Country Club, Singapore 769027, Singapore",4.5,5,$$$
1291,Peach Garden Noodle House,Chinese,1.3625864,103.9898234,"80 Airport Boulevard, Departure Transit Lounge Mezzanine Level 3, Changi Airport Terminal 1, Singapore 819642, Singapore",4,6,$$$
1292,Blue Ginger,Chinese,1.27755202,103.8438,"97 Tanjong Pagar Rd, Singapore 088518, Singapore",4,35,$$$
1293,Lei Garden,Chinese,1.295327,103.852358,"30 Victoria St, #01-24, Singapore 187996, Singapore",4,17,$$$
1294,The Magic of Chongqing Hot Pot,Chinese,1.3062,103.826622,"19 Tanglin Road, #04-06, Tanglin Shopping Centre, Singapore 247909, Singapore",3.5,8,$$$
1295,Prima Tower Revolving Restaurant,Chinese,1.26508,103.82556,"201 Keppel Rd, Singapore 099419, Singapore",4,6,$$$
1296,Chuan Yuan Restaurant,Chinese,1.29017,103.852,"Pagoda Street 79/79A/81/81A, just outside Chinatown Mrt Station Exit A, Singapore 059238, Singapore",1,1,$$$
1297,Springleaf Taiwan Porridge,Chinese,1.3717099,103.8292923,"18 Jln Leban, Singapore 577555, Singapore",1,1,$$$
1298,Spring Court,Chinese,1.28431,103.8445206,"52 Upper Cross St, Singapore 058348, Singapore",3.5,8,$$$
1299,Imperial Treasure Steamboat Restaurant,Chinese,1.304240564,103.8318538,"2 Orchard Turn, #04-09/10, Singapore 238801, Singapore",4,11,$$$
1300,Cz'zar,Chinese,1.29414,103.8314972,"1 Kim Seng Promenade, Singapore 237994, Singapore",3,1,$$$
1301,Min Jiang,Chinese,1.308375,103.834396,"22 Scotts Rd, Singapore 228221, Singapore",3.5,7,$$$
1302,Lokkee,Chinese,1.30048,103.84491,"68 Orchard Rd, #03-01, Plaza Singapura, Singapore 238839, Singapore",3.5,6,$$$
1303,Tim Ho Wan,Chinese,1.334062001,103.7426065,"3 Gateway Dr, #01-13/14, Singapore 608532, Singapore",4,12,$$$
1304,Chin Huat Live Seafood,Chinese,1.322290697,103.7695743,"Blk 105 Clementi St 12, #01-30, Singapore 120105, Singapore",4.5,18,$$$
1305,Paradise Teochew,Chinese,1.300545704,103.9007144,"21 Amber Rd, #03-01, Chinese Swimming Club, Singapore 439870, Singapore",3.5,3,$$$
1306,Imperial Treasure,Chinese,1.302559648,103.8352377,"391 Orchard Rd, #04-22, Singapore 238873, Singapore",4,10,$$$
1307,Mu Liang Zai Liang Kee,Chinese,1.289350743,103.828036,"719 Havelock Rd, Singapore 161053, Singapore",4,2,$$$
1308,Din Tai Fung,Chinese,1.33285,103.74333,"50 Jurong Gateway Rd, #02-07, Singapore 609690, Singapore",5,4,$$$
1309,Si Chuan Dou Hua,Chinese,1.2852903,103.8501032,"80 Raffles Place, #60-01, UOB Plaza, Singapore 048624, Singapore",3.5,13,$$$
1310,Chui Huay Lim Teochew Cusine,Chinese,1.312408108,103.8444901,"190 Keng Lee Road, #01-02 Chui Huay Lim Club, Singapore 308409, Singapore",4,13,$$$
1311,Coca Restaurant,Chinese,1.256128902,103.820195,"26 Sentosa Gateway, #01-215 Resorts World Sentosa, Southern Islands 098138, Singapore",1,2,$$$
1312,Grandma's,Chinese,1.295968,103.858967,"3 Temasek Boulevard, #B1-108, Singapore 038983, Singapore",4,4,$$$
1313,Peony Jade @ Keppel Club,Chinese,1.26684,103.8074265,"10 Bukit Chermin Rd, Singapore 109918, Singapore",4,6,$$$
1314,Canton-I,Chinese,1.30407,103.8318176,"2 Orchard Turn, #03-14, Singapore 238801, Singapore",3,4,$$$
1315,Ka-Soh Seafood Restaurant,Chinese,1.282488156,103.835898,"2 College Road, Alumni Medical Centre, Singapore 169850, Singapore",3.5,6,$$$
1316,The Clifford Pier,Chinese,1.2839449,103.8535294,"80 Collyer Quay, Singapore 049326, Singapore",3.5,17,$$$
1317,Man Fu Yuan,Chinese,1.298522,103.85508,"80 Middle Rd, Singapore 188966, Singapore",3.5,11,$$$
1318,Pu Tien Restaurant,Chinese,1.30107,103.9051666,"80 Marine Parade Road, #02-13/13A Parkway Parade, Singapore 449269, Singapore",4,8,$$$
1426,Jumbo Seafood,Finnish,1.288928737,103.8483739,"20 Upper Circular Road, #B1-48, Singapore 058416, Singapore",4,183,$$$
1427,Yardbird Table & Bar,Finnish,1.2837366,103.8591923,"2 Bayfront Ave, #B1-07, Singapore 018972, Singapore",4.5,22,$$$
1428,Coffee Lounge,Finnish,1.308435,103.833928,"22 Scotts Rd, Singapore 228221, Singapore",4.5,4,$$$
1429,The Garden @ Sentosa,Finnish,1.243589023,103.8283539,"2 Bukit Manis Road, Sentosa, Singapore 099891, Singapore",5,2,$$$
1430,Happy Crab,Finnish,1.3022323,103.8610412,"13 Pahang St, Singapore 198613, Singapore",4.5,11,$$$
1431,Hana Hana,Finnish,1.276337245,103.8437165,"1 Tras Link, #01-17, Orchid Hotel, Singapore 078867, Singapore",4,4,$$$
1432,The Naked Finn,Finnish,1.276325,103.804458,"39 Malan Rd, Singapore 109442, Singapore",4.5,19,$$$
1433,Hai Di Lao,Finnish,1.289833,103.845535,"3D River Valley Rd, #02-04, Singapore 179023, Singapore",4,42,$$$
1434,Cook & Brew,Finnish,1.278000852,103.8508256,"12 Marina View, 33rd Floor, Singapore 018961, Singapore",4,14,$$$
1435,8 Korean BBQ,Finnish,1.288706978,103.8466714,"6 Eu Tong Sen Street, #02-70/90, Singapore 059817, Singapore",4,23,$$$
1436,Salted & Hung,Finnish,1.296537233,103.8551941,"12 Purvis St, Singapore 188591, Singapore",4,13,$$$
1437,National Kitchen By Violet Oon,Finnish,1.290618,103.851938,"""1 St Andrews Rd"", #02-01, Singapore 178957, Singapore",4.5,38,$$$
1438,10 Scotts,Finnish,1.3064382,103.83333,"10 Scotts Rd, Lobby Level, Singapore 228211, Singapore",4,14,$$$
1439,My Little Spanish Place,Finnish,1.28717,103.84925,"54 Boat Quay, Singapore 049843, Singapore",4,4,$$$
1440,Sabio By The Sea,Finnish,1.24777,103.8419724,"31 Ocean Way, #01-02, Southern Islands 098367, Singapore",3.5,10,$$$
1441,San Laksa Steamboat,Finnish,1.30988,103.85699,"147 Kitchener Road, Singapore 208524, Singapore",4,8,$$$
1442,Paddy Hills,Finnish,1.28082,103.78702,"38 South Buona Vista Rd, Singapore 118164, Singapore",4,15,$$$
1443,Zzapi,Finnish,1.316404553,103.8355207,"271 Bukit Timah Road, #01-04, Balmoral Plaza, Singapore 259708, Singapore",4,1,$$$
1444,PS Cafe,Finnish,1.306809,103.829511,"390 Orchard Rd, #02-09A, Singapore 238871, Singapore",3.5,29,$$$
1445,The Wall,Finnish,1.27661,103.84406,"76 Tanjong Pagar Rd, Singapore 088497, Singapore",5,1,$$$
1446,Bigmama,Finnish,1.28527,103.829277,"2 Kim Tian Road, Singapore 169244, Singapore",4,17,$$$
1447,Hansik Korean Restaurant,Finnish,1.358690114,103.8845953,"205 Hougang St 21, #02-00, Heartland Mall, Singapore 530205, Singapore",4,6,$$$
1448,Antoinette,Finnish,1.30973,103.86219,"30 Penhas Road, Singapore 208188, Singapore",3.5,22,$$$
1449,My Little Tapas Bar,Finnish,1.2812521,103.8455394,"14 Ann Siang Road, Singapore 069694, Singapore",4.5,8,$$$
1450,Dashi Master Marusaya,Finnish,1.290095197,103.8371119,"86 Robertson Quay, #01-01, Singapore 238245, Singapore",4,2,$$$
1451,Kantipur Tandoori,Finnish,1.3100899,103.8564301,"18 Verdun Road, #01-01 & 02-01, Singapore 207280, Singapore",4,1,$$$
1452,Blu Kouzina,Finnish,1.30331,103.81041,"10 Dempsey Rd, #01-21, Dempsey Hill, Singapore 247700, Singapore",4.5,24,$$$
1453,Tomi Sushi,Finnish,1.319782,103.843661,"238 Thomson Rd, #02-76/77, Singapore 307683, Singapore",4,19,$$$
1454,Shabestan,Finnish,1.290909203,103.8404525,"80 Mohammed Sultan Rd, #01-13, The Pier at Robertson Quay, Singapore 239013, Singapore",4.5,21,$$$
1455,Seoul Yummy,Finnish,1.304247912,103.831891,"ION Orchard, 2 Orchard Turn, #B2-22, Singapore 238801, Singapore",4,2,$$$
1456,Wah Lok Cantonese Restaurant,Finnish,1.296078903,103.8525358,"76 Bras Basah Rd, Level 2, Singapore 189558, Singapore",4,17,$$$
1457,Fine Palate Cafe,Finnish,1.29826,103.851181,"51 Waterloo Street, #01-04/05, Singapore 187969, Singapore",4.5,2,$$$
1458,Nagae,Finnish,1.29041,103.8350296,"392 Havelock Road, Singapore 169663, Singapore",4,7,$$$
1459,TWG Tea Salon & Boutique,Finnish,1.2835,103.85068,"9 Raffles Pl, #01-22, Republic Plaza, Singapore 048619, Singapore",4,4,$$$
1460,Cin Cin,Finnish,1.275907433,103.8446534,"100 Peck Seah St, #01-02, Singapore 079333, Singapore",4,3,$$$
1461,The Peranakan,Finnish,1.307166193,103.8286007,"442 Orchard Rd, #02-01, Orchard Hotel, Claymore Connect, Singapore 238879, Singapore",3,13,$$$
1462,Fish Mart Sakuraya,Finnish,1.289252651,103.8055507,"370A Alexandra Road, Singapore 159954, Singapore",4.5,4,$$$
1463,Hai Di Lao,Finnish,1.300373148,103.8380782,"313 Orchard Road, Level 4, 313@somerset, Singapore 238895, Singapore",4.5,15,$$$
1464,Maharajah,Finnish,1.28657,103.84948,"41 Boat Quay, Singapore 049830, Singapore",4.5,9,$$$
1465,Chao Shan Cuisine,Finnish,1.28437,103.84986,"17 Philip St, #01-01/02, Grand Building, Singapore 048695, Singapore",4,3,$$$
1466,Bincho at Hua Bee,Finnish,1.283741,103.8304062,"78 Moh Guan Terrace, #01-19, Singapore 162078, Singapore",4,15,$$$
1467,Big Street,Finnish,1.30619,103.85597,"104/106 Jalan Besar, Singapore 208828, Singapore",4,3,$$$
1468,Shang Palace,Finnish,1.311153,103.826574,"22 Orange Grove Rd, Singapore 258350, Singapore",4.5,7,$$$
1469,Beauty in the Pot,Finnish,1.301580063,103.8396018,"176 Orchard Rd, #05-15/16, Singapore 238843, Singapore",4,6,$$$
1470,SushiAirways Sushibar,Finnish,1.30117,103.8597336,"20A Baghdad Street, Singapore 199659, Singapore",3.5,7,$$$
1471,Sushi Jin,Finnish,1.31212,103.8541565,"1 Farrer Park Station Road, #01-11/12, Owen Link, Singapore 217562, Singapore",4,8,$$$
1472,Ash & Elm,Finnish,1.29816,103.8548,"80 Middle Road, Level 1, Singapore 188966, Singapore",4,8,$$$
1473,Sky Bar,Finnish,1.25019,103.8273087,"Resorts World Sentosa, L/11 Hotel Michael, 39 Artillery Ave, Singapore 099958, Singapore",4,1,$$$
1474,Firebake,Finnish,1.307885083,103.907465,"237 East Coast Rd, Level 1, Singapore 428930, Singapore",3,4,$$$
1475,Red House,Finnish,1.2903566,103.8394691,"60 Robertson Quay, #01-14, The Quayside, Singapore 238252, Singapore",4,30,$$$
1487,Brotzeit Raffles City,German,1.2946698,103.85303,"252 North Bridge Road, #01-17, Singapore 179103, Singapore",4,23,$$$
1488,Brotzeit Vivocity,German,1.263418,103.82202,"1 Harbourfront Walk, #01-149/151, Singapore 098585, Singapore",3.5,18,$$$
1489,Paulaner Singapore Clarke Quay,German,1.2913782,103.845684,"3B River Valley Road, Singapore 179021, Singapore",3,4,$$$
1518,Pondok Gurame,Indonesian,1.390881427,103.9861038,"2 Netheravon Rd, #04-03, Changi Civil Service Club, Singapore 508503, Singapore",5,1,$$$
1519,Pagi Sore,Indonesian,1.2752699,103.8435,"100 Tras St, #02-28 100AM, Singapore 079027, Singapore",3.5,5,$$$
1620,Jumbo Seafood,Jamaican,1.288928737,103.8483739,"20 Upper Circular Road, #B1-48, Singapore 058416, Singapore",4,183,$$$
1621,Yardbird Table & Bar,Jamaican,1.2837366,103.8591923,"2 Bayfront Ave, #B1-07, Singapore 018972, Singapore",4.5,22,$$$
1622,Coffee Lounge,Jamaican,1.308435,103.833928,"22 Scotts Rd, Singapore 228221, Singapore",4.5,4,$$$
1623,The Garden @ Sentosa,Jamaican,1.243589023,103.8283539,"2 Bukit Manis Road, Sentosa, Singapore 099891, Singapore",5,2,$$$
1624,Happy Crab,Jamaican,1.3022323,103.8610412,"13 Pahang St, Singapore 198613, Singapore",4.5,11,$$$
1625,Hana Hana,Jamaican,1.276337245,103.8437165,"1 Tras Link, #01-17, Orchid Hotel, Singapore 078867, Singapore",4,4,$$$
1626,The Naked Finn,Jamaican,1.276325,103.804458,"39 Malan Rd, Singapore 109442, Singapore",4.5,19,$$$
1627,Hai Di Lao,Jamaican,1.289833,103.845535,"3D River Valley Rd, #02-04, Singapore 179023, Singapore",4,42,$$$
1628,Cook & Brew,Jamaican,1.278000852,103.8508256,"12 Marina View, 33rd Floor, Singapore 018961, Singapore",4,14,$$$
1629,8 Korean BBQ,Jamaican,1.288706978,103.8466714,"6 Eu Tong Sen Street, #02-70/90, Singapore 059817, Singapore",4,23,$$$
1630,Salted & Hung,Jamaican,1.296537233,103.8551941,"12 Purvis St, Singapore 188591, Singapore",4,13,$$$
1631,National Kitchen By Violet Oon,Jamaican,1.290618,103.851938,"""1 St Andrews Rd"", #02-01, Singapore 178957, Singapore",4.5,38,$$$
1632,10 Scotts,Jamaican,1.3064382,103.83333,"10 Scotts Rd, Lobby Level, Singapore 228211, Singapore",4,14,$$$
1633,My Little Spanish Place,Jamaican,1.28717,103.84925,"54 Boat Quay, Singapore 049843, Singapore",4,4,$$$
1634,Sabio By The Sea,Jamaican,1.24777,103.8419724,"31 Ocean Way, #01-02, Southern Islands 098367, Singapore",3.5,10,$$$
1635,San Laksa Steamboat,Jamaican,1.30988,103.85699,"147 Kitchener Road, Singapore 208524, Singapore",4,8,$$$
1636,Paddy Hills,Jamaican,1.28082,103.78702,"38 South Buona Vista Rd, Singapore 118164, Singapore",4,15,$$$
1637,Zzapi,Jamaican,1.316404553,103.8355207,"271 Bukit Timah Road, #01-04, Balmoral Plaza, Singapore 259708, Singapore",4,1,$$$
1638,PS Cafe,Jamaican,1.306809,103.829511,"390 Orchard Rd, #02-09A, Singapore 238871, Singapore",3.5,29,$$$
1639,The Wall,Jamaican,1.27661,103.84406,"76 Tanjong Pagar Rd, Singapore 088497, Singapore",5,1,$$$
1640,Bigmama,Jamaican,1.28527,103.829277,"2 Kim Tian Road, Singapore 169244, Singapore",4,17,$$$
1641,Hansik Korean Restaurant,Jamaican,1.358690114,103.8845953,"205 Hougang St 21, #02-00, Heartland Mall, Singapore 530205, Singapore",4,6,$$$
1642,Antoinette,Jamaican,1.30973,103.86219,"30 Penhas Road, Singapore 208188, Singapore",3.5,22,$$$
1643,My Little Tapas Bar,Jamaican,1.2812521,103.8455394,"14 Ann Siang Road, Singapore 069694, Singapore",4.5,8,$$$
1644,Dashi Master Marusaya,Jamaican,1.290095197,103.8371119,"86 Robertson Quay, #01-01, Singapore 238245, Singapore",4,2,$$$
1645,Kantipur Tandoori,Jamaican,1.3100899,103.8564301,"18 Verdun Road, #01-01 & 02-01, Singapore 207280, Singapore",4,1,$$$
1646,Blu Kouzina,Jamaican,1.30331,103.81041,"10 Dempsey Rd, #01-21, Dempsey Hill, Singapore 247700, Singapore",4.5,24,$$$
1647,Tomi Sushi,Jamaican,1.319782,103.843661,"238 Thomson Rd, #02-76/77, Singapore 307683, Singapore",4,19,$$$
1648,Shabestan,Jamaican,1.290909203,103.8404525,"80 Mohammed Sultan Rd, #01-13, The Pier at Robertson Quay, Singapore 239013, Singapore",4.5,21,$$$
1649,Seoul Yummy,Jamaican,1.304247912,103.831891,"ION Orchard, 2 Orchard Turn, #B2-22, Singapore 238801, Singapore",4,2,$$$
1650,Wah Lok Cantonese Restaurant,Jamaican,1.296078903,103.8525358,"76 Bras Basah Rd, Level 2, Singapore 189558, Singapore",4,17,$$$
1651,Fine Palate Cafe,Jamaican,1.29826,103.851181,"51 Waterloo Street, #01-04/05, Singapore 187969, Singapore",4.5,2,$$$
1652,Nagae,Jamaican,1.29041,103.8350296,"392 Havelock Road, Singapore 169663, Singapore",4,7,$$$
1653,TWG Tea Salon & Boutique,Jamaican,1.2835,103.85068,"9 Raffles Pl, #01-22, Republic Plaza, Singapore 048619, Singapore",4,4,$$$
1654,Cin Cin,Jamaican,1.275907433,103.8446534,"100 Peck Seah St, #01-02, Singapore 079333, Singapore",4,3,$$$
1655,The Peranakan,Jamaican,1.307166193,103.8286007,"442 Orchard Rd, #02-01, Orchard Hotel, Claymore Connect, Singapore 238879, Singapore",3,13,$$$
1656,Fish Mart Sakuraya,Jamaican,1.289252651,103.8055507,"370A Alexandra Road, Singapore 159954, Singapore",4.5,4,$$$
1657,Hai Di Lao,Jamaican,1.300373148,103.8380782,"313 Orchard Road, Level 4, 313@somerset, Singapore 238895, Singapore",4.5,15,$$$
1658,Maharajah,Jamaican,1.28657,103.84948,"41 Boat Quay, Singapore 049830, Singapore",4.5,9,$$$
1659,Chao Shan Cuisine,Jamaican,1.28437,103.84986,"17 Philip St, #01-01/02, Grand Building, Singapore 048695, Singapore",4,3,$$$
1660,Bincho at Hua Bee,Jamaican,1.283741,103.8304062,"78 Moh Guan Terrace, #01-19, Singapore 162078, Singapore",4,15,$$$
1661,Big Street,Jamaican,1.30619,103.85597,"104/106 Jalan Besar, Singapore 208828, Singapore",4,3,$$$
1662,Shang Palace,Jamaican,1.311153,103.826574,"22 Orange Grove Rd, Singapore 258350, Singapore",4.5,7,$$$
1663,Beauty in the Pot,Jamaican,1.301580063,103.8396018,"176 Orchard Rd, #05-15/16, Singapore 238843, Singapore",4,6,$$$
1664,SushiAirways Sushibar,Jamaican,1.30117,103.8597336,"20A Baghdad Street, Singapore 199659, Singapore",3.5,7,$$$
1665,Sushi Jin,Jamaican,1.31212,103.8541565,"1 Farrer Park Station Road, #01-11/12, Owen Link, Singapore 217562, Singapore",4,8,$$$
1666,Ash & Elm,Jamaican,1.29816,103.8548,"80 Middle Road, Level 1, Singapore 188966, Singapore",4,8,$$$
1667,Sky Bar,Jamaican,1.25019,103.8273087,"Resorts World Sentosa, L/11 Hotel Michael, 39 Artillery Ave, Singapore 099958, Singapore",4,1,$$$
1668,Firebake,Jamaican,1.307885083,103.907465,"237 East Coast Rd, Level 1, Singapore 428930, Singapore",3,4,$$$
1669,Red House,Jamaican,1.2903566,103.8394691,"60 Robertson Quay, #01-14, The Quayside, Singapore 238252, Singapore",4,30,$$$
1688,Blu Kouzina,Mediterranean,1.30331,103.81041,"10 Dempsey Rd, #01-21, Dempsey Hill, Singapore 247700, Singapore",4.5,24,$$$
