,name,review,cuisine,rating,price
0,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
1,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
2,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
3,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
4,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
5,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
6,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
7,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
8,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
9,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
10,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
11,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
12,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
13,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
14,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
15,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
16,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
17,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
18,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
19,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
20,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
21,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
22,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
23,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
24,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
25,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
26,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
27,Sungei Road Laksa,food phenomenal laksa awesome cheap yet heavy,singaporean,4.5,$
28,Sungei Road Laksa,laksa popular southeast asia spicy noodle soup rice noodle coconut milk curry soup im big fan curry try,singaporean,4.5,$
29,Sungei Road Laksa,laska thing trying still thing love noodles soup prefer simpler clear broth although im fan,singaporean,4.5,$
30,CreatureS,popped lazy saturday lunch felt food okaynothing fantastic slightly pricey though understand costs rising,singaporean,4.0,$$
31,CreatureS,ngoh hiang cuttlefish kueh pie tie lovely presentation homemade pork prawn roll cuttlefish keuh pie tie sambal chilli,singaporean,4.0,$$
32,CreatureS,lovely interior definitely nice ambiance decor personally think place overrated fan peranakan food expectation,singaporean,4.0,$$
33,Tingkat PeraMakan,cute little shop authentic affordable nyonya food boyfriend opted set menu includes main drink two sides dessert,singaporean,4.0,$$
34,Tingkat PeraMakan,stop quick dinner beef rendang delicious！！the inside decor cozy colorful nice friend gathering！,singaporean,4.0,$$
35,Tingkat PeraMakan,hubby came last lunch leaving singapore friend sent us link article talking affordable peranakan food,singaporean,4.0,$$
36,Good Chance Popiah Eating House,youve ever ordered popiah hawker stall said sure would like try make well guess good,singaporean,4.0,$$
37,Good Chance Popiah Eating House,first time selfwrapped popiah place love good fussy popiah eaters like like garlic yucks lard,singaporean,4.0,$$
38,Good Chance Popiah Eating House,first im popiah fan second enjoy diy popiahs hawker center comes diy glad good chance popiah offers,singaporean,4.0,$$
39,Good Chance Popiah Eating House,youve ever ordered popiah hawker stall said sure would like try make well guess good,singaporean,4.0,$$
40,Good Chance Popiah Eating House,first time selfwrapped popiah place love good fussy popiah eaters like like garlic yucks lard,singaporean,4.0,$$
41,Good Chance Popiah Eating House,first im popiah fan second enjoy diy popiahs hawker center comes diy glad good chance popiah offers,singaporean,4.0,$$
42,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
43,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
44,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
45,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
46,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
47,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
48,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
49,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
50,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
51,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
52,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
53,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
54,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
55,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
56,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
57,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
58,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
59,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
60,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
61,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
62,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
63,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
64,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
65,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
66,San Laksa Steamboat,laksa taste great coz coconut milk dense seafood plater beef pork prefer seafood laksa beef pork theres vegetable,singaporean,4.0,$$$
67,San Laksa Steamboat,loved laksa hotpot dang goodthey wil offer option getting different broths laksa chicken suggest dont,singaporean,4.0,$$$
68,San Laksa Steamboat,came group friends weekday evening got treated one best steamboats aka hotpot ive theres parking,singaporean,4.0,$$$
69,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
70,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
71,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
72,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
73,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
74,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
75,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
76,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
77,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
78,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
79,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
80,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
81,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
82,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
83,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
84,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
85,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
86,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
87,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
88,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
89,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
90,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
91,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
92,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
93,Big Street,cheapest place get prata night free parallel street parking darts live machine im sold even protector,singaporean,4.0,$$$
94,Big Street,thought id try posh new cafe dinner friend got prata chilli crab offer great combo right must try,singaporean,4.0,$$$
95,Big Street,stopped seeing speculas ice cream window grabbed flat white coffee go super tasty inside nice clean friendly service,singaporean,4.0,$$$
96,Hui Wei Chinese Thai Cuisine,time time armed groupon voucher good impression continues good singapore style thaiinspired zi char kopi tiam try signature,thai,4.0,$$
97,Hui Wei Chinese Thai Cuisine,time time armed groupon voucher good impression continues good singapore style thaiinspired zi char kopi tiam try signature,thai,4.0,$$
98,Spicy Thai Thai,something name makes smile love name even joked lady spicy thai thai one day,thai,3.5,$$
99,Spicy Thai Thai,best thai food real thingbut open night great place dine night open air back alley haha,thai,3.5,$$
100,Spicy Thai Thai,wouldnt say im world renowned expert thai food ive eaten street vendors across thailand well michelin star thai restaurant,thai,3.5,$$
101,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
102,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
103,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
104,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
105,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
106,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
107,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
108,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
109,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
110,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
111,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
112,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
113,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
114,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
115,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
116,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
117,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
118,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
119,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
120,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
121,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
122,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
123,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
124,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
125,Lang Nuong Viet Nam,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,vietnamese,4.5,$$
126,Lang Nuong Viet Nam,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,vietnamese,4.5,$$
127,Lang Nuong Viet Nam,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,vietnamese,4.5,$$
128,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
129,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
130,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
131,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
132,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
133,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
134,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
135,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
136,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
137,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
138,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
139,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
140,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
141,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
142,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
143,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
144,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
145,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
146,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
147,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
148,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
149,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
150,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
151,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
152,Antoinette,would like discover uncover different premium dessert place go premium dessert price point indeed,french,3.5,$$$
153,Antoinette,say antoinette favorite place cakes tea sessions singapore always wanted visit antoinette location kind,french,3.5,$$$
154,Antoinette,although told place full reservations end showed table centre provided would leave,french,3.5,$$$
155,Mahota Commune,feast senses sustainably sourced ingredients delicately crafted whimsical flavorful dishes restaurant mahota commune,italian,5.0,$$
156,Mahota Commune,love place mainly work nearby amazingly convenient get good quality organic produce without go,italian,5.0,$$
157,Mahota Commune,man food healthy delicious staff friendly smiley rare good local service really made,italian,5.0,$$
158,Mahota Commune,feast senses sustainably sourced ingredients delicately crafted whimsical flavorful dishes restaurant mahota commune,italian,5.0,$$
159,Mahota Commune,love place mainly work nearby amazingly convenient get good quality organic produce without go,italian,5.0,$$
160,Mahota Commune,man food healthy delicious staff friendly smiley rare good local service really made,italian,5.0,$$
161,Mahota Commune,feast senses sustainably sourced ingredients delicately crafted whimsical flavorful dishes restaurant mahota commune,italian,5.0,$$
162,Mahota Commune,love place mainly work nearby amazingly convenient get good quality organic produce without go,italian,5.0,$$
163,Mahota Commune,man food healthy delicious staff friendly smiley rare good local service really made,italian,5.0,$$
164,Mahota Commune,feast senses sustainably sourced ingredients delicately crafted whimsical flavorful dishes restaurant mahota commune,italian,5.0,$$
165,Mahota Commune,love place mainly work nearby amazingly convenient get good quality organic produce without go,italian,5.0,$$
166,Mahota Commune,man food healthy delicious staff friendly smiley rare good local service really made,italian,5.0,$$
167,Mahota Commune,feast senses sustainably sourced ingredients delicately crafted whimsical flavorful dishes restaurant mahota commune,italian,5.0,$$
