,name,review,cuisine,rating,price
328,MTR 1924,favorite goto place singapore authentic south indian food food good always forget taking pictures eating,indian,4.5,$
329,MTR 1924,first morning business trip singapore boss gave two options breakfast continental breakfast hotel indian,indian,4.5,$
330,MTR 1924,delight go little india good service authentic unique menu common south indian restaurants,indian,4.5,$
331,MTR 1924,favorite goto place singapore authentic south indian food food good always forget taking pictures eating,indian,4.5,$
332,MTR 1924,first morning business trip singapore boss gave two options breakfast continental breakfast hotel indian,indian,4.5,$
333,MTR 1924,delight go little india good service authentic unique menu common south indian restaurants,indian,4.5,$
334,MTR 1924,favorite goto place singapore authentic south indian food food good always forget taking pictures eating,indian,4.5,$
335,MTR 1924,first morning business trip singapore boss gave two options breakfast continental breakfast hotel indian,indian,4.5,$
336,MTR 1924,delight go little india good service authentic unique menu common south indian restaurants,indian,4.5,$
337,MTR 1924,favorite goto place singapore authentic south indian food food good always forget taking pictures eating,indian,4.5,$
338,MTR 1924,first morning business trip singapore boss gave two options breakfast continental breakfast hotel indian,indian,4.5,$
339,MTR 1924,delight go little india good service authentic unique menu common south indian restaurants,indian,4.5,$
340,MTR 1924,favorite goto place singapore authentic south indian food food good always forget taking pictures eating,indian,4.5,$
341,MTR 1924,first morning business trip singapore boss gave two options breakfast continental breakfast hotel indian,indian,4.5,$
342,MTR 1924,delight go little india good service authentic unique menu common south indian restaurants,indian,4.5,$
343,MTR 1924,favorite goto place singapore authentic south indian food food good always forget taking pictures eating,indian,4.5,$
344,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
345,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
346,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
347,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
348,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
349,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
350,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
351,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
352,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
353,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
354,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
355,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
356,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
357,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
358,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
359,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
360,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
361,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
362,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
363,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
364,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
365,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
366,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
367,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
368,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
369,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
370,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
371,Char Restaurant,places like make difficult write singapore places like put pure genius plate make,western,4.5,$$
372,Char Restaurant,char made believer take char siu another level honest expectation typically hawker stall type however,western,4.5,$$
373,Char Restaurant,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,western,4.5,$$
374,Brunches Cafe,little pricey food quite good house coffee quite interesting requires star melt milk,western,4.5,$$
375,Brunches Cafe,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,western,4.5,$$
376,Brunches Cafe,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,western,4.5,$$
377,Brunches Cafe,little pricey food quite good house coffee quite interesting requires star melt milk,western,4.5,$$
378,Brunches Cafe,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,western,4.5,$$
379,Brunches Cafe,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,western,4.5,$$
380,Brunches Cafe,little pricey food quite good house coffee quite interesting requires star melt milk,western,4.5,$$
381,Brunches Cafe,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,western,4.5,$$
382,Brunches Cafe,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,western,4.5,$$
383,Brunches Cafe,little pricey food quite good house coffee quite interesting requires star melt milk,western,4.5,$$
384,Brunches Cafe,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,western,4.5,$$
385,Brunches Cafe,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,western,4.5,$$
386,Brunches Cafe,little pricey food quite good house coffee quite interesting requires star melt milk,western,4.5,$$
387,Brunches Cafe,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,western,4.5,$$
388,Brunches Cafe,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,western,4.5,$$
389,Brunches Cafe,little pricey food quite good house coffee quite interesting requires star melt milk,western,4.5,$$
390,Brunches Cafe,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,western,4.5,$$
391,Brunches Cafe,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,western,4.5,$$
392,Brunches Cafe,little pricey food quite good house coffee quite interesting requires star melt milk,western,4.5,$$
393,Brunches Cafe,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,western,4.5,$$
394,Brunches Cafe,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,western,4.5,$$
395,Brunches Cafe,little pricey food quite good house coffee quite interesting requires star melt milk,western,4.5,$$
396,Brunches Cafe,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,western,4.5,$$
397,Brunches Cafe,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,western,4.5,$$
398,Old Hen Kitchen,mochi pancakes starsamazing best pancakes ive ever pancakes moist soufflelike best part mochi,western,4.5,$$
399,Old Hen Kitchen,absolutely coffee place blends beans choose pour overs wide range food makes easy friends varied,western,4.5,$$
400,Old Hen Kitchen,old hen kitchen set lunch menu really good deal coffee starter main ranging also allow substitutions,western,4.5,$$
401,Old Hen Kitchen,mochi pancakes starsamazing best pancakes ive ever pancakes moist soufflelike best part mochi,western,4.5,$$
402,Old Hen Kitchen,absolutely coffee place blends beans choose pour overs wide range food makes easy friends varied,western,4.5,$$
403,Old Hen Kitchen,old hen kitchen set lunch menu really good deal coffee starter main ranging also allow substitutions,western,4.5,$$
404,Old Hen Kitchen,mochi pancakes starsamazing best pancakes ive ever pancakes moist soufflelike best part mochi,western,4.5,$$
405,Old Hen Kitchen,absolutely coffee place blends beans choose pour overs wide range food makes easy friends varied,western,4.5,$$
406,Old Hen Kitchen,old hen kitchen set lunch menu really good deal coffee starter main ranging also allow substitutions,western,4.5,$$
407,Old Hen Kitchen,mochi pancakes starsamazing best pancakes ive ever pancakes moist soufflelike best part mochi,western,4.5,$$
408,Old Hen Kitchen,absolutely coffee place blends beans choose pour overs wide range food makes easy friends varied,western,4.5,$$
409,Old Hen Kitchen,old hen kitchen set lunch menu really good deal coffee starter main ranging also allow substitutions,western,4.5,$$
410,Old Hen Kitchen,mochi pancakes starsamazing best pancakes ive ever pancakes moist soufflelike best part mochi,western,4.5,$$
411,Old Hen Kitchen,absolutely coffee place blends beans choose pour overs wide range food makes easy friends varied,western,4.5,$$
412,Old Hen Kitchen,old hen kitchen set lunch menu really good deal coffee starter main ranging also allow substitutions,western,4.5,$$
413,Old Hen Kitchen,mochi pancakes starsamazing best pancakes ive ever pancakes moist soufflelike best part mochi,western,4.5,$$
414,Old Hen Kitchen,absolutely coffee place blends beans choose pour overs wide range food makes easy friends varied,western,4.5,$$
415,Old Hen Kitchen,old hen kitchen set lunch menu really good deal coffee starter main ranging also allow substitutions,western,4.5,$$
416,Old Hen Kitchen,mochi pancakes starsamazing best pancakes ive ever pancakes moist soufflelike best part mochi,western,4.5,$$
417,Old Hen Kitchen,absolutely coffee place blends beans choose pour overs wide range food makes easy friends varied,western,4.5,$$
418,Old Hen Kitchen,old hen kitchen set lunch menu really good deal coffee starter main ranging also allow substitutions,western,4.5,$$
419,Old Hen Kitchen,mochi pancakes starsamazing best pancakes ive ever pancakes moist soufflelike best part mochi,western,4.5,$$
420,Old Hen Kitchen,absolutely coffee place blends beans choose pour overs wide range food makes easy friends varied,western,4.5,$$
421,Old Hen Kitchen,old hen kitchen set lunch menu really good deal coffee starter main ranging also allow substitutions,western,4.5,$$
422,Two Bakers Cafe,eat certificate le cordon bleu crying loud need say case looking details completely,western,4.0,$$
423,Two Bakers Cafe,another great find along horne roadif finished bao makers two bakers great follow dessert lots cakes choose,western,4.0,$$
424,Two Bakers Cafe,great brunch better coffeeloved place desserts unique disappoint,western,4.0,$$
425,Two Bakers Cafe,eat certificate le cordon bleu crying loud need say case looking details completely,western,4.0,$$
426,Two Bakers Cafe,another great find along horne roadif finished bao makers two bakers great follow dessert lots cakes choose,western,4.0,$$
427,Two Bakers Cafe,great brunch better coffeeloved place desserts unique disappoint,western,4.0,$$
428,Two Bakers Cafe,eat certificate le cordon bleu crying loud need say case looking details completely,western,4.0,$$
429,Two Bakers Cafe,another great find along horne roadif finished bao makers two bakers great follow dessert lots cakes choose,western,4.0,$$
430,Two Bakers Cafe,great brunch better coffeeloved place desserts unique disappoint,western,4.0,$$
431,Two Bakers Cafe,eat certificate le cordon bleu crying loud need say case looking details completely,western,4.0,$$
432,Two Bakers Cafe,another great find along horne roadif finished bao makers two bakers great follow dessert lots cakes choose,western,4.0,$$
433,Two Bakers Cafe,great brunch better coffeeloved place desserts unique disappoint,western,4.0,$$
434,Two Bakers Cafe,eat certificate le cordon bleu crying loud need say case looking details completely,western,4.0,$$
435,Two Bakers Cafe,another great find along horne roadif finished bao makers two bakers great follow dessert lots cakes choose,western,4.0,$$
436,Two Bakers Cafe,great brunch better coffeeloved place desserts unique disappoint,western,4.0,$$
437,Two Bakers Cafe,eat certificate le cordon bleu crying loud need say case looking details completely,western,4.0,$$
438,Two Bakers Cafe,another great find along horne roadif finished bao makers two bakers great follow dessert lots cakes choose,western,4.0,$$
439,Two Bakers Cafe,great brunch better coffeeloved place desserts unique disappoint,western,4.0,$$
440,Two Bakers Cafe,eat certificate le cordon bleu crying loud need say case looking details completely,western,4.0,$$
441,Two Bakers Cafe,another great find along horne roadif finished bao makers two bakers great follow dessert lots cakes choose,western,4.0,$$
442,Two Bakers Cafe,great brunch better coffeeloved place desserts unique disappoint,western,4.0,$$
443,Two Bakers Cafe,eat certificate le cordon bleu crying loud need say case looking details completely,western,4.0,$$
444,Two Bakers Cafe,another great find along horne roadif finished bao makers two bakers great follow dessert lots cakes choose,western,4.0,$$
445,Two Bakers Cafe,great brunch better coffeeloved place desserts unique disappoint,western,4.0,$$
446,Kantipur Tandoori,came one random night friend told knows best cheese naan country try verdict truly,indian,4.0,$$$
447,Kantipur Tandoori,came one random night friend told knows best cheese naan country try verdict truly,indian,4.0,$$$
448,Kantipur Tandoori,came one random night friend told knows best cheese naan country try verdict truly,indian,4.0,$$$
449,Kantipur Tandoori,came one random night friend told knows best cheese naan country try verdict truly,indian,4.0,$$$
450,Kantipur Tandoori,came one random night friend told knows best cheese naan country try verdict truly,indian,4.0,$$$
451,Kantipur Tandoori,came one random night friend told knows best cheese naan country try verdict truly,indian,4.0,$$$
452,Kantipur Tandoori,came one random night friend told knows best cheese naan country try verdict truly,indian,4.0,$$$
453,Kantipur Tandoori,came one random night friend told knows best cheese naan country try verdict truly,indian,4.0,$$$
454,Gangnam Garden,really korean restaurant named gangnam already feeling little unimpressed everyone mothers heard,korean,4.0,$
455,Hillman Restaurant,hillman name store left lasting impression remember going osaka nambathe paper chicken deliciousthere,cantonese,4.0,$$
456,Hillman Restaurant,old time simple setting brings back lots hood good memories originally shunde guangdong china cant even pick one dish another gonna take,cantonese,4.0,$$
457,Hillman Restaurant,old school old school goodusual classics us pork chop like molasses crisp bits garlic flavour boneless need,cantonese,4.0,$$
458,Heng Gi Goose & Duck Rice,periodically revisit review todays duck rice set good better value money getting duck still queue,chinese,4.0,$
459,Heng Gi Goose & Duck Rice,visit tekka market noticed long line heng gi jumped well basically serve duck rice guess got,chinese,4.0,$
460,Heng Gi Goose & Duck Rice,sorry sure fuss stall meat mostly dry strangely got followers ordered plate meat egg tofu liver que,chinese,4.0,$
461,Fu Zhou Poh Hwa Oyster Cake,happy grab one last closes day oyster cake well made moist minced pork chives oyster inside,chinese,4.5,$
462,Fu Zhou Poh Hwa Oyster Cake,serve one thing fuzhou style oyster cake well standard option additional filling think,chinese,4.5,$
463,Fu Zhou Poh Hwa Oyster Cake,happen area pop place quick snack made spot fresh simply delicious earlier two reviews still,chinese,4.5,$
464,Lam's Singapore Culinary Enterprise Pte. Ltd,driving along balestier en route lavender street youll notice two great big signs proclaiming lams baked chicken salt lams abalone,chinese,4.0,$
465,Ng Ah Sio Bak Kut Teh,fan bak kut teh however program tv made crave hot peppery soup singapore version bkt peppery,chinese,4.0,$
466,Ng Ah Sio Bak Kut Teh,great local food open air restaurant go pork dont skip chilis lady kettle rolls offers drown,chinese,4.0,$
467,Ng Ah Sio Bak Kut Teh,friend friend local singapore brought us place asked bring us somewhere tryi doubt mind,chinese,4.0,$
468,Wah Kee Big Prawn Noodles,,chinese,4.0,$
469,Whampoa Keng,wow stewed pork knuckle amazing full meat n funny taste dont know abt pork knuckle u eat,chinese,4.0,$$
470,Whampoa Keng,going future go place bring foreign guests enjoy local singapore chinese foodthey crowded lunch quite,chinese,4.0,$$
471,Whampoa Keng,surprising fish head steamboat taste good fish pieces super fresh well flavored amazing meat stays tender,chinese,4.0,$$
472,Stuff'D,chicken kebabs excellent noted reviewers enjoyed burrito bowl option allows thoroughly mix,mexican,3.5,$
473,Stuff'D,yew tee point outletbeef con carne kebab starthought would come pita bread came tortilla wrap fine,mexican,3.5,$
474,Stuff'D,walking past place ages always smelled good love display many veggies right store front,mexican,3.5,$
475,Stuff'D,chicken kebabs excellent noted reviewers enjoyed burrito bowl option allows thoroughly mix,mexican,3.5,$
476,Stuff'D,yew tee point outletbeef con carne kebab starthought would come pita bread came tortilla wrap fine,mexican,3.5,$
477,Stuff'D,walking past place ages always smelled good love display many veggies right store front,mexican,3.5,$
478,Kebabs n Curries,review ala carte onlywhat started sweet romantic cough date atop little india ended hurried exit mustafa cold,pakistani,3.5,$$
479,Kebabs n Curries,rooftop restaurant mustafa centre characterstyle store plebeian décor ambience open varieties,pakistani,3.5,$$
480,Kebabs n Curries,oh goodness forget place regular mustafa center place missed really strategic,pakistani,3.5,$$
481,Druggists,,indian,4.0,$$
482,The Malayan Council,,indian,5.0,$$
483,Red Eye Smokehouse,bbq juicy tx even best bbq joints anywhere us satisfying enough hard believe actually better,indian,4.5,$$$
484,Red Eye Smokehouse,like tender juicy brisket sausage also good complimentary bread best l like bread bread best free,indian,4.5,$$$
485,Red Eye Smokehouse,arrived red eye smokehouse days removed visiting houston texas lets say senses assessing good barbecue,indian,4.5,$$$
486,Red Eye Smokehouse,bbq juicy tx even best bbq joints anywhere us satisfying enough hard believe actually better,indian,4.5,$$$
487,Red Eye Smokehouse,like tender juicy brisket sausage also good complimentary bread best l like bread bread best free,indian,4.5,$$$
488,Red Eye Smokehouse,arrived red eye smokehouse days removed visiting houston texas lets say senses assessing good barbecue,indian,4.5,$$$
489,Red Eye Smokehouse,bbq juicy tx even best bbq joints anywhere us satisfying enough hard believe actually better,indian,4.5,$$$
490,Red Eye Smokehouse,like tender juicy brisket sausage also good complimentary bread best l like bread bread best free,indian,4.5,$$$
491,Red Eye Smokehouse,arrived red eye smokehouse days removed visiting houston texas lets say senses assessing good barbecue,indian,4.5,$$$
492,Red Eye Smokehouse,bbq juicy tx even best bbq joints anywhere us satisfying enough hard believe actually better,indian,4.5,$$$
493,Red Eye Smokehouse,like tender juicy brisket sausage also good complimentary bread best l like bread bread best free,indian,4.5,$$$
494,Red Eye Smokehouse,arrived red eye smokehouse days removed visiting houston texas lets say senses assessing good barbecue,indian,4.5,$$$
495,Red Eye Smokehouse,bbq juicy tx even best bbq joints anywhere us satisfying enough hard believe actually better,indian,4.5,$$$
496,Red Eye Smokehouse,like tender juicy brisket sausage also good complimentary bread best l like bread bread best free,indian,4.5,$$$
497,Red Eye Smokehouse,arrived red eye smokehouse days removed visiting houston texas lets say senses assessing good barbecue,indian,4.5,$$$
498,Red Eye Smokehouse,bbq juicy tx even best bbq joints anywhere us satisfying enough hard believe actually better,indian,4.5,$$$
499,Red Eye Smokehouse,like tender juicy brisket sausage also good complimentary bread best l like bread bread best free,indian,4.5,$$$
500,Red Eye Smokehouse,arrived red eye smokehouse days removed visiting houston texas lets say senses assessing good barbecue,indian,4.5,$$$
501,Red Eye Smokehouse,bbq juicy tx even best bbq joints anywhere us satisfying enough hard believe actually better,indian,4.5,$$$
502,Red Eye Smokehouse,like tender juicy brisket sausage also good complimentary bread best l like bread bread best free,indian,4.5,$$$
503,Red Eye Smokehouse,arrived red eye smokehouse days removed visiting houston texas lets say senses assessing good barbecue,indian,4.5,$$$
504,Red Eye Smokehouse,bbq juicy tx even best bbq joints anywhere us satisfying enough hard believe actually better,indian,4.5,$$$
505,Red Eye Smokehouse,like tender juicy brisket sausage also good complimentary bread best l like bread bread best free,indian,4.5,$$$
506,Red Eye Smokehouse,arrived red eye smokehouse days removed visiting houston texas lets say senses assessing good barbecue,indian,4.5,$$$
